연도,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2008,리마,KIA,투수,14,13,69+1/3,1,1,5,8,0,0.929,0,0,0,-
2008,송산,KIA,포수,14,2,51+2/3,0,0,47,3,0,1.0,0,8,2,20.0
2008,강병식,우리,좌익수,14,6,56,0,0,8,0,0,1.0,0,0,0,-
2008,유선정,우리,포수,14,6,46,0,0,30,2,1,1.0,0,4,2,33.3
2008,조재호,우리,중견수,14,7,77+2/3,0,0,20,0,0,1.0,0,0,0,-
2008,민병헌,두산,중견수,13,1,33,0,0,8,1,0,1.0,0,0,0,-
2008,추승우,한화,1루수,13,0,18,0,0,16,1,0,1.0,0,0,0,-
2008,김이슬,롯데,투수,13,0,8,0,0,1,3,0,1.0,0,0,0,-
2008,코르테스,롯데,투수,13,0,12+2/3,0,0,2,4,0,1.000,0,0,0,-
2008,고우석,KIA,투수,13,0,19+2/3,0,0,0,3,0,1.000,0,0,0,-
2008,박경태,KIA,투수,13,0,13,0,0,1,1,0,1.000,0,0,0,-
2008,강병식,우리,1루수,13,5,61+1/3,1,0,66,1,3,0.985,0,0,0,-
2008,강병식,우리,우익수,13,7,65+1/3,0,0,16,0,0,1.000,0,0,0,-
2008,권도영,우리,우익수,13,3,46+2/3,0,0,6,0,0,1.000,0,0,0,-
2008,신철인,우리,투수,13,0,11,0,0,0,3,0,1.000,0,0,0,-
2008,모창민,SK,2루수,12,6,67,2,0,17,27,6,0.957,0,0,0,-
2008,이진영,SK,좌익수,12,7,64,0,0,14,1,0,1.000,0,0,0,-
2008,레이어,두산,투수,12,4,35,1,1,2,8,0,0.909,0,0,0,-
2008,이병규,LG,좌익수,12,9,89,0,0,29,0,0,1.000,0,0,0,-
2008,박남섭,롯데,2루수,12,1,28+2/3,1,0,7,8,1,0.938,0,0,0,-
2008,최만호,롯데,중견수,12,7,58,0,0,15,0,0,1.000,0,0,0,-
2008,강동우,KIA,우익수,12,5,55+2/3,0,0,14,0,0,1.000,0,0,0,-
2008,디아즈,KIA,투수,12,8,45+1/3,0,0,6,5,3,1.000,0,0,0,-
2008,오준형,KIA,투수,12,2,23+1/3,3,0,4,7,0,0.786,0,0,0,-
2008,최용규,KIA,3루수,12,7,64,1,0,7,20,5,0.964,0,0,0,-
2008,박정환,SK,1루수,11,5,40+2/3,0,0,52,5,3,1.000,0,0,0,-
2008,정근우,SK,3루수,11,6,61+2/3,2,0,14,22,5,0.947,0,0,0,-
2008,최주환,두산,2루수,11,2,27,1,0,6,9,2,0.938,0,0,0,-
2008,윤기호,한화,투수,11,0,5+2/3,0,0,0,0,0,-,0,0,0,-
2008,강봉규,삼성,1루수,11,9,58,1,0,59,0,8,0.983,0,0,0,-
2008,조진호,삼성,투수,11,5,29,0,0,1,4,0,1.000,0,0,0,-
2008,김광수,LG,투수,11,5,25+1/3,0,1,0,4,0,1.000,0,0,0,-
2008,김상현,LG,1루수,11,0,23,0,0,18,0,1,1.000,0,0,0,-
2008,정의윤,LG,우익수,11,5,50,0,0,10,1,0,1.000,0,0,0,-
2008,최원호,LG,투수,11,8,39+2/3,0,0,2,9,1,1.000,0,0,0,-
2008,박종윤,롯데,1루수,11,7,63+2/3,1,0,60,4,5,0.985,0,0,0,-
2008,최만호,롯데,좌익수,11,2,37,1,0,12,0,0,0.923,0,0,0,-
2008,이영수,KIA,1루수,11,8,68,0,0,60,3,7,1.000,0,0,0,-
2008,김영민,우리,투수,11,1,23,0,0,2,3,0,1.000,0,0,0,-
2008,브룸바,우리,좌익수,11,11,80,0,0,13,2,0,1.000,0,0,0,-
2008,스코비,우리,투수,11,11,55,5,1,4,13,1,0.773,0,0,0,-
2008,허준,우리,포수,11,2,31+1/3,1,0,25,2,0,0.964,0,5,2,28.6
2008,전병두,SK,투수,10,9,33,0,1,1,5,0,1.000,0,0,0,-
2008,김동현,삼성,2루수,10,9,60,0,0,21,16,8,1.000,0,0,0,-
2008,마해영,롯데,1루수,10,5,57,1,0,51,3,8,0.982,0,0,0,-
2008,김주형,KIA,좌익수,10,10,68,0,0,10,0,0,1.000,0,0,0,-
2008,데이비스,KIA,투수,10,10,61,0,0,6,6,1,1.000,0,0,0,-
2008,최현종,우리,중견수,10,5,56+2/3,0,0,15,0,0,1.000,0,0,0,-
2008,김연훈,SK,유격수,9,6,60+1/3,2,0,5,19,5,0.923,0,0,0,-
2008,이재원,SK,1루수,9,2,26+2/3,2,0,24,2,2,0.929,0,0,0,-
2008,이여상,한화,3루수,9,2,33,1,0,4,8,1,0.923,0,0,0,-
2008,김상수,삼성,투수,9,0,13+2/3,1,0,0,1,0,0.500,0,0,0,-
2008,김용의,LG,3루수,9,7,65,1,0,5,14,3,0.950,0,0,0,-
2008,이종열,LG,1루수,9,4,43,0,0,48,1,4,1.000,0,0,0,-
2008,김종국,KIA,유격수,9,2,38,2,0,11,15,4,0.929,0,0,0,-
2008,김민우,우리,2루수,9,3,31,0,0,9,14,6,1.000,0,0,0,-
2008,이정호,우리,투수,9,0,9+1/3,0,0,3,2,0,1.000,0,0,0,-
2008,김재환,두산,포수,8,0,16+1/3,0,0,11,0,0,1.000,0,0,0,-
2008,이용찬,두산,투수,8,0,15+1/3,0,0,1,0,0,1.000,0,0,0,-
2008,김문수,삼성,투수,8,0,6+2/3,0,0,2,0,0,1.000,0,0,0,-
2008,김우석,삼성,유격수,8,1,31+2/3,1,0,12,14,6,0.963,0,0,0,-
2008,손지환,삼성,3루수,8,3,28,1,0,4,8,0,0.923,0,0,0,-
2008,김수형,LG,투수,8,0,8,0,0,0,0,0,-,0,0,0,-
2008,브라운,LG,투수,8,8,36+1/3,0,0,2,5,1,1.000,0,0,0,-
2008,김민성,롯데,유격수,8,1,22+2/3,0,0,2,10,1,1.000,0,0,0,-
2008,박진영,KIA,2루수,8,7,50,1,0,17,16,6,0.971,0,0,0,-
2008,장성호,KIA,좌익수,8,8,65,0,0,11,1,0,1.000,0,0,0,-
2008,권도영,우리,중견수,8,3,23,0,0,9,0,0,1.000,0,0,0,-
2008,김일경,우리,3루수,8,6,39,0,0,4,10,1,1.000,0,0,0,-
2008,유재신,우리,유격수,8,1,27+2/3,1,0,9,4,3,0.929,0,0,0,-
2008,전승윤,우리,투수,8,0,7,0,0,1,0,0,1.000,0,0,0,-
2008,조평호,우리,1루수,8,2,23,0,0,23,1,5,1.000,0,0,0,-
2008,지석훈,우리,3루수,8,0,11+2/3,0,0,1,4,0,1.000,0,0,0,-
2008,송광민,한화,2루수,7,4,21+2/3,1,0,7,8,2,0.938,0,0,0,-
2008,곽동훈,삼성,투수,7,0,11,0,0,1,1,0,1.000,0,0,0,-
2008,김기태,삼성,투수,7,0,9,0,0,0,1,0,1.000,0,0,0,-
2008,션,삼성,투수,7,6,26,0,0,1,2,0,1.000,0,0,0,-
2008,손지환,삼성,유격수,7,3,36,0,0,2,13,2,1.000,0,0,0,-
2008,에니스,삼성,투수,7,6,29+2/3,0,0,2,3,0,1.000,0,0,0,-
2008,이병규,LG,1루수,7,3,33,0,0,31,3,4,1.000,0,0,0,-
2008,채종국,LG,3루수,7,0,13,1,0,0,3,0,0.750,0,0,0,-
2008,김민성,롯데,2루수,7,1,31+1/3,0,0,5,10,2,1.000,0,0,0,-
2008,전준우,롯데,3루수,7,2,31,2,0,3,12,1,0.882,0,0,0,-
2008,박정규,KIA,투수,7,0,3,0,0,1,0,0,1.000,0,0,0,-
2008,박정태,KIA,투수,7,0,5+2/3,0,0,0,1,0,1.000,0,0,0,-
2008,이호신,KIA,중견수,7,6,62,0,0,15,0,0,1.000,0,0,0,-
2008,강정호,우리,포수,7,0,21,0,0,19,3,1,1.000,1,2,0,0.0
2008,유재신,우리,3루수,7,0,18+1/3,0,0,1,6,0,1.000,0,0,0,-
2008,이성재,우리,1루수,7,3,30,1,0,30,3,4,0.971,0,0,0,-
2008,전동수,우리,좌익수,7,2,31+2/3,0,0,4,0,0,1.000,0,0,0,-
2008,조순권,우리,투수,7,0,5+2/3,0,0,0,1,1,1.000,0,0,0,-
2008,황재균,우리,2루수,7,4,34,0,0,11,11,6,1.000,0,0,0,-
2008,김동건,SK,3루수,6,5,40+2/3,1,0,2,15,1,0.944,0,0,0,-
2008,김연훈,SK,3루수,6,3,31+2/3,0,0,1,9,1,1.000,0,0,0,-
2008,레스,두산,투수,6,6,31+2/3,1,0,0,9,1,0.900,0,0,0,-
2008,이종욱,두산,좌익수,6,0,7,0,0,0,0,0,-,0,0,0,-
2008,전상렬,두산,좌익수,6,3,25,0,0,7,0,0,1.000,0,0,0,-
2008,김경선,한화,투수,6,0,13,0,0,1,3,0,1.000,0,0,0,-
2008,김백만,한화,투수,6,2,13,0,0,1,0,0,1.000,0,0,0,-
2008,김수연,한화,우익수,6,5,43,0,0,11,0,0,1.000,0,0,0,-
2008,김태완,한화,우익수,6,3,24,0,0,8,0,0,1.000,0,0,0,-
2008,오승택,한화,중견수,6,1,16,0,0,3,0,0,1.000,0,0,0,-
2008,오승택,한화,우익수,6,1,23,0,0,3,0,0,1.000,0,0,0,-
2008,박한이,삼성,우익수,6,4,35,0,0,9,0,0,1.000,0,0,0,-
2008,우동균,삼성,중견수,6,2,21,0,0,10,0,0,1.000,0,0,0,-
2008,손인호,LG,1루수,6,1,19+2/3,0,0,21,0,2,1.000,0,0,0,-
2008,박남섭,롯데,3루수,6,0,9,1,0,0,2,0,0.667,0,0,0,-
2008,민성기,우리,투수,6,0,6+1/3,0,0,0,0,0,-,0,0,0,-
2008,오윤,우리,우익수,6,0,14,0,0,4,1,0,1.000,0,0,0,-
2008,장태종,우리,투수,6,0,9+2/3,0,0,0,0,0,-,0,0,0,-
2008,김성현,SK,2루수,5,1,13+1/3,0,0,1,6,1,1.000,0,0,0,-
2008,레이,SK,투수,5,4,20+1/3,0,0,1,1,0,1.000,0,0,0,-
2008,모창민,SK,3루수,5,1,13+2/3,0,0,1,1,0,1.000,0,0,0,-
2008,이호준,SK,1루수,5,4,27,0,0,37,1,4,1.000,0,0,0,-
2008,고창성,두산,투수,5,0,3+2/3,0,0,0,0,0,-,0,0,0,-
2008,김진수,두산,포수,5,1,9,0,0,6,1,0,1.000,0,2,1,33.3
2008,박정진,한화,투수,5,0,1+1/3,0,0,0,0,0,-,0,0,0,-
2008,오선진,한화,유격수,5,2,15,0,0,3,10,1,1.000,0,0,0,-
2008,이영우,한화,1루수,5,0,10,0,0,9,0,3,1.000,0,0,0,-
2008,정현석,한화,좌익수,5,2,15,0,0,2,0,0,1.000,0,0,0,-
2008,조동찬,삼성,2루수,5,3,23,0,0,1,3,0,1.000,0,0,0,-
2008,크루즈,삼성,우익수,5,5,26,0,0,10,0,0,1.000,0,0,0,-
2008,김태군,LG,포수,5,0,6,0,0,5,0,0,1.000,0,3,0,0.0
2008,박명환,LG,투수,5,5,23,0,0,1,1,0,1.000,0,0,0,-
2008,오태근,LG,우익수,5,2,22,0,0,5,0,0,1.000,0,0,0,-
2008,김주찬,롯데,우익수,5,0,7,1,0,1,0,0,0.500,0,0,0,-
2008,김선빈,KIA,3루수,5,1,14+2/3,0,0,1,2,1,1.000,0,0,0,-
2008,유재원,KIA,중견수,5,4,33,0,0,10,0,0,1.000,0,0,0,-
2008,이동현,KIA,투수,5,0,8+1/3,0,0,0,1,0,1.000,0,0,0,-
2008,배힘찬,우리,투수,5,0,11+1/3,0,0,0,2,0,1.000,0,0,0,-
2008,이보근,우리,투수,5,0,7+1/3,0,0,0,2,0,1.000,0,0,0,-
2008,최현종,우리,우익수,5,3,29+1/3,0,0,7,0,0,1.000,0,0,0,-
2008,김연훈,SK,2루수,4,0,14+1/3,0,0,4,5,3,1.000,0,0,0,-
2008,김재구,SK,1루수,4,1,11+1/3,0,0,13,0,0,1.000,0,0,0,-
2008,모창민,SK,유격수,4,1,9,0,0,0,5,0,1.000,0,0,0,-
2008,박정권,SK,우익수,4,0,14,0,0,3,0,0,1.000,0,0,0,-
2008,이명기,SK,우익수,4,2,15+2/3,0,0,1,0,0,1.000,0,0,0,-
2008,이재원,SK,포수,4,1,15+1/3,0,0,12,0,0,1.000,0,1,0,0.0
2008,이성열,두산,중견수,4,2,16,0,0,4,0,0,1.000,0,0,0,-
2008,이윤학,두산,투수,4,0,3,0,0,0,1,0,1.000,0,0,0,-
2008,홍성흔,두산,포수,4,3,24,1,0,18,2,0,0.952,0,8,2,20.0
2008,이도형,한화,포수,4,2,16,0,0,11,0,0,1.000,0,1,0,0.0
2008,추승우,한화,중견수,4,2,13,1,0,5,0,0,0.833,0,0,0,-
2008,박한이,삼성,좌익수,4,0,5,0,0,2,0,0,1.000,0,0,0,-
2008,손승현,삼성,포수,4,0,4,0,0,1,0,0,1.000,0,1,0,0.0
2008,손주인,삼성,유격수,4,0,12+1/3,0,0,3,3,1,1.000,0,0,0,-
2008,손지환,삼성,1루수,4,1,18,0,0,25,0,0,1.000,0,0,0,-
2008,허승민,삼성,우익수,4,0,4+1/3,0,0,1,0,0,1.000,0,0,0,-
2008,안치용,LG,중견수,4,0,9,0,0,4,0,0,1.000,0,0,0,-
2008,장진용,LG,투수,4,2,9+1/3,0,0,0,0,1,-,0,0,0,-
2008,김영수,롯데,투수,4,0,2+2/3,0,0,1,0,0,1.000,0,0,0,-
2008,손광민,롯데,중견수,4,0,4+1/3,0,0,0,0,0,-,0,0,0,-
2008,이동훈,롯데,포수,4,0,9,0,0,3,1,0,1.000,1,0,1,100
2008,이원석,롯데,2루수,4,1,20,0,0,3,9,3,1.000,0,0,0,-
2008,허준혁,롯데,투수,4,1,3,0,0,1,1,0,1.000,0,0,0,-
2008,김경언,KIA,1루수,4,3,26,1,0,33,2,4,0.972,0,0,0,-
2008,김형철,KIA,유격수,4,0,8,0,0,1,1,0,1.000,0,0,0,-
2008,이종범,KIA,중견수,4,3,22,0,0,6,1,0,1.000,0,0,0,-
2008,최경환,KIA,1루수,4,0,9,1,0,11,0,1,0.917,0,0,0,-
2008,강병식,우리,중견수,4,1,17,1,0,6,0,0,0.857,0,0,0,-
2008,권도영,우리,3루수,4,0,5,0,0,0,0,0,-,0,0,0,-
2008,이상열,우리,투수,4,0,4,0,0,0,1,0,1.000,0,0,0,-
2008,장기영,우리,중견수,4,0,6+2/3,0,0,2,0,0,1.000,0,0,0,-
2008,정수성,우리,우익수,4,1,5,0,0,0,0,0,-,0,0,0,-
2008,조평호,우리,좌익수,4,3,9,0,0,2,0,0,1.000,0,0,0,-
2008,지석훈,우리,2루수,4,2,17+2/3,0,0,6,2,0,1.000,0,0,0,-
2008,최현종,우리,좌익수,4,1,4,0,0,0,0,0,-,0,0,0,-
2008,오현근,SK,좌익수,3,0,8,0,0,2,0,0,1.000,0,0,0,-
2008,이명기,SK,좌익수,3,0,7,0,0,2,0,0,1.000,0,0,0,-
2008,쿠비얀,SK,투수,3,3,7,0,0,0,1,0,1.000,0,0,0,-
2008,노경은,두산,투수,3,0,8+2/3,0,0,0,1,0,1.000,0,0,0,-
2008,서동환,두산,투수,3,0,3,0,0,0,0,0,-,0,0,0,-
2008,유재웅,두산,좌익수,3,0,9,0,0,1,0,0,1.000,0,0,0,-
2008,권준헌,한화,투수,3,0,2+1/3,0,0,0,0,0,-,0,0,0,-
2008,문용민,한화,투수,3,0,2/3,0,0,0,0,0,-,0,0,0,-
2008,연경흠,한화,우익수,3,3,20+1/3,0,0,3,0,0,1.000,0,0,0,-
2008,윤재국,한화,좌익수,3,1,10+2/3,0,0,1,0,0,1.000,0,0,0,-
2008,정범모,한화,포수,3,0,9,0,0,4,0,0,1.000,0,0,0,-
2008,백정현,삼성,투수,3,0,3+1/3,0,0,0,1,0,1.000,0,0,0,-
2008,백준영,삼성,투수,3,0,2+2/3,0,0,0,0,0,-,0,0,0,-
2008,손주인,삼성,3루수,3,0,7,1,0,0,3,0,0.750,0,0,0,-
2008,이영욱,삼성,좌익수,3,0,3,0,0,0,0,0,-,0,0,0,-
2008,이영욱,삼성,우익수,3,0,10,0,0,1,0,0,1.000,0,0,0,-
2008,최원제,삼성,투수,3,0,3,0,0,0,0,0,-,0,0,0,-
2008,김준호,LG,중견수,3,0,3,0,0,1,0,0,1.000,0,0,0,-
2008,임도현,LG,좌익수,3,2,15,0,0,3,0,0,1.000,0,0,0,-
2008,임도현,LG,중견수,3,0,5,0,0,1,0,0,1.000,0,0,0,-
2008,임도현,LG,우익수,3,0,3,0,0,0,0,0,-,0,0,0,-
2008,김문호,롯데,좌익수,3,2,18,0,0,6,0,0,1.000,0,0,0,-
2008,최만호,롯데,우익수,3,0,8+2/3,0,0,2,0,0,1.000,0,0,0,-
2008,강동우,KIA,중견수,3,0,5,0,0,2,0,0,1.000,0,0,0,-
2008,안재만,KIA,1루수,3,2,21,0,0,23,0,1,1.000,0,0,0,-
2008,유용목,KIA,2루수,3,1,10,0,0,2,3,1,1.000,0,0,0,-
2008,유용목,KIA,3루수,3,0,4,0,0,0,0,0,-,0,0,0,-
2008,이호신,KIA,우익수,3,0,8,0,0,0,0,0,-,0,0,0,-
2008,최용규,KIA,1루수,3,1,13,0,0,25,0,1,1.000,0,0,0,-
2008,최용규,KIA,2루수,3,1,15+1/3,0,0,4,3,1,1.000,0,0,0,-
2008,김남형,우리,2루수,3,0,7+1/3,2,0,3,2,0,0.714,0,0,0,-
2008,김민우,우리,3루수,3,0,10,0,0,0,2,0,1.000,0,0,0,-
2008,전동수,우리,우익수,3,0,3,0,0,0,0,0,-,0,0,0,-
2008,차화준,우리,2루수,3,2,22,0,0,3,8,0,1.000,0,0,0,-
2008,김동건,SK,1루수,2,0,2+2/3,0,0,4,0,0,1.000,0,0,0,-
2008,김동건,SK,2루수,2,1,8,0,0,0,1,0,1.000,0,0,0,-
2008,김재현,SK,우익수,2,0,11,1,0,4,0,0,0.800,0,0,0,-
2008,박연수,SK,좌익수,2,2,8+1/3,0,0,0,0,0,-,0,0,0,-
2008,신윤호,SK,투수,2,0,2/3,0,0,0,0,0,-,0,0,0,-
2008,오현근,SK,우익수,2,0,4,0,0,1,0,0,1.000,0,0,0,-
2008,정상호,SK,1루수,2,0,2,0,0,2,0,0,1.000,0,0,0,-
2008,김덕윤,두산,투수,2,0,1+2/3,0,0,1,0,0,1.000,0,0,0,-
2008,오재원,두산,유격수,2,0,2,0,0,0,1,0,1.000,0,0,0,-
2008,이성열,두산,좌익수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
2008,홍성흔,두산,좌익수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
2008,김동영,한화,중견수,2,1,13,0,0,3,0,0,1.000,0,0,0,-
2008,송광민,한화,3루수,2,0,7,0,0,0,0,0,-,0,0,0,-
2008,송광민,한화,유격수,2,2,8,1,0,2,4,2,0.857,0,0,0,-
2008,윤경영,한화,투수,2,0,1,0,0,0,0,0,-,0,0,0,-
2008,정대훈,한화,투수,2,0,2+2/3,0,0,0,0,0,-,0,0,0,-
2008,정현석,한화,우익수,2,0,1+1/3,0,0,0,0,0,-,0,0,0,-
2008,조원우,한화,좌익수,2,1,7,0,0,0,0,0,-,0,0,0,-
2008,최진행,한화,좌익수,2,1,3+1/3,0,0,0,0,0,-,0,0,0,-
2008,김경모,삼성,2루수,2,0,3,1,0,0,0,0,0.000,0,0,0,-
2008,김동현,삼성,유격수,2,0,5,0,0,1,1,0,1.000,0,0,0,-
2008,박성훈,삼성,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
2008,이영욱,삼성,중견수,2,0,5,0,0,1,0,0,1.000,0,0,0,-
2008,정홍준,삼성,투수,2,0,1+1/3,0,0,0,0,0,-,0,0,0,-
2008,조동찬,삼성,1루수,2,0,3,0,0,3,0,0,1.000,0,0,0,-
2008,조동찬,삼성,우익수,2,2,7,0,0,1,0,0,1.000,0,0,0,-
2008,김용의,LG,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
2008,김회권,LG,투수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
2008,박석진,LG,투수,2,0,1,0,0,0,0,0,-,0,0,0,-
2008,박용근,LG,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
2008,김민성,롯데,3루수,2,0,3,0,0,0,3,0,1.000,0,0,0,-
2008,최대성,롯데,투수,2,0,1,0,0,0,0,0,-,0,0,0,-
2008,김주형,KIA,2루수,2,0,9,0,0,3,1,0,1.000,0,0,0,-
2008,박진영,KIA,3루수,2,2,17,0,0,0,2,0,1.000,0,0,0,-
2008,유재원,KIA,우익수,2,2,22,0,0,6,2,1,1.000,0,0,0,-
2008,이영수,KIA,좌익수,2,1,11,0,0,3,0,0,1.000,0,0,0,-
2008,이재주,KIA,1루수,2,2,14,0,0,13,2,2,1.000,0,0,0,-
2008,강정호,우리,1루수,2,1,7,0,0,8,0,0,1.000,0,0,0,-
2008,브룸바,우리,1루수,2,2,16,0,0,18,1,1,1.000,0,0,0,-
2008,이동학,우리,투수,2,0,6+1/3,0,0,0,0,0,-,0,0,0,-
2008,이택근,우리,1루수,2,0,6,1,0,5,0,0,0.833,0,0,0,-
2008,전근표,우리,좌익수,2,1,4,0,0,1,0,0,1.000,0,0,0,-
2008,전동수,우리,중견수,2,0,5,0,0,0,0,0,-,0,0,0,-
2008,고효준,SK,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김강민,SK,좌익수,1,1,5+1/3,0,0,0,0,0,-,0,0,0,-
2008,김동건,SK,유격수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2008,김동건,SK,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김성현,SK,3루수,1,0,1+2/3,0,0,1,0,0,1.000,0,0,0,-
2008,김성현,SK,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김재현,SK,1루수,1,0,2,1,0,3,0,0,0.750,0,0,0,-
2008,김준,SK,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,모창민,SK,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,박재상,SK,1루수,1,0,2+2/3,0,0,3,0,0,1.000,0,0,0,-
2008,박재상,SK,중견수,1,0,4,0,0,2,0,0,1.000,0,0,0,-
2008,박재상,SK,우익수,1,1,5+1/3,0,0,2,0,0,1.000,0,0,0,-
2008,박재홍,SK,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,오현근,SK,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,윤상균,SK,포수,1,0,2,0,0,3,0,0,1.000,0,0,0,-
2008,이명기,SK,중견수,1,1,5+1/3,0,0,1,0,0,1.000,0,0,0,-
2008,이재원,SK,3루수,1,0,4,1,0,0,1,0,0.500,0,0,0,-
2008,이진영,SK,중견수,1,0,5,0,0,1,0,0,1.000,0,0,0,-
2008,임성헌,SK,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
2008,최정,SK,유격수,1,0,1/3,0,0,1,1,0,1.000,0,0,0,-
2008,김강률,두산,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김재호,두산,2루수,1,0,5,1,0,0,1,0,0.500,0,0,0,-
2008,원용묵,두산,투수,1,0,2,0,0,0,0,0,-,0,0,0,-
2008,이경환,두산,포수,1,0,1,0,0,1,1,0,1.000,1,1,0,0.0
2008,최재훈,두산,포수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2008,김동영,한화,우익수,1,0,3,0,0,2,0,0,1.000,0,0,0,-
2008,김동영,한화,좌익수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2008,김수연,한화,좌익수,1,0,2,0,0,0,0,0,-,0,0,0,-
2008,김수연,한화,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김태완,한화,좌익수,1,0,1+2/3,0,0,0,0,0,-,0,0,0,-
2008,백승룡,한화,2루수,1,0,1,0,0,1,1,0,1.000,0,0,0,-
2008,백승룡,한화,유격수,1,0,2,0,0,0,1,0,1.000,0,0,0,-
2008,송광민,한화,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,양승진,한화,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
2008,조원우,한화,우익수,1,0,2,0,0,0,0,0,-,0,0,0,-
2008,최진행,한화,우익수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
2008,강봉규,삼성,중견수,1,0,2+1/3,0,0,2,0,0,1.000,0,0,0,-
2008,김우석,삼성,3루수,1,0,4,0,0,0,3,0,1.000,0,0,0,-
2008,모상기,삼성,1루수,1,1,4,0,0,3,1,1,1.000,0,0,0,-
2008,박석민,삼성,2루수,1,0,2,1,0,1,0,0,0.500,0,0,0,-
2008,손주인,삼성,2루수,1,0,2,0,0,0,2,0,1.000,0,0,0,-
2008,양준혁,삼성,우익수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
2008,이동걸,삼성,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,조동찬,삼성,중견수,1,0,4,0,0,1,0,0,1.000,0,0,0,-
2008,조동찬,삼성,유격수,1,0,2,0,0,0,1,0,1.000,0,0,0,-
2008,최형우,삼성,1루수,1,0,2,0,0,2,0,0,1.000,0,0,0,-
2008,김광삼,LG,좌익수,1,0,1,0,0,3,0,0,1.000,0,0,0,-
2008,김광삼,LG,우익수,1,1,8,0,0,2,0,0,1.000,0,0,0,-
2008,김용우,LG,1루수,1,0,1,0,0,2,0,0,1.000,0,0,0,-
2008,김준호,LG,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김태완,LG,2루수,1,0,1,0,0,1,1,1,1.000,0,0,0,-
2008,박경수,LG,3루수,1,1,9,1,0,1,2,1,0.750,0,0,0,-
2008,서건창,LG,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,서동욱,LG,1루수,1,0,1,0,0,1,0,1,1.000,0,0,0,-
2008,서동욱,LG,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,서동욱,LG,3루수,1,0,1,0,0,0,1,0,1.000,0,0,0,-
2008,서동욱,LG,유격수,1,0,3,0,0,1,2,0,1.000,0,0,0,-
2008,서성종,LG,포수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2008,손인호,LG,좌익수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
2008,최종인,LG,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
2008,김유신,롯데,투수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
2008,김휘곤,롯데,투수,1,1,4,0,0,0,1,0,1.000,0,0,0,-
2008,박남섭,롯데,1루수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
2008,서정호,롯데,좌익수,1,1,5,0,0,0,0,0,-,0,0,0,-
2008,서정호,롯데,우익수,1,0,2,0,0,0,0,0,-,0,0,0,-
2008,이인구,롯데,우익수,1,1,9,0,0,2,0,0,1.000,0,0,0,-
2008,김경언,KIA,좌익수,1,1,8,0,0,3,0,0,1.000,0,0,0,-
2008,김종국,KIA,1루수,1,0,2,0,0,5,0,0,1.000,0,0,0,-
2008,김주현,KIA,2루수,1,0,3,0,0,1,2,0,1.000,0,0,0,-
2008,김주현,KIA,3루수,1,0,7,0,0,1,3,1,1.000,0,0,0,-
2008,유재원,KIA,좌익수,1,1,9,0,0,4,0,0,1.000,0,0,0,-
2008,이현곤,KIA,2루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
2008,전태현,KIA,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
2008,정민태,KIA,투수,1,1,3,0,0,0,0,0,-,0,0,0,-
2008,채종범,KIA,1루수,1,1,2+1/3,0,0,2,0,0,1.000,0,0,0,-
2008,채종범,KIA,2루수,1,0,4+2/3,0,0,0,1,0,1.000,0,0,0,-
2008,채종범,KIA,3루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
2008,권도영,우리,1루수,1,0,2,0,0,3,0,1,1.000,0,0,0,-
