연도,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
2016,김영환,KT,12,0,0,0,-,1,0
2016,김재윤,KT,3,0,0,0,-,0,0
2016,김종민,KT,78,0,0,0,-,4,1
2016,김진곤,KT,13,0,0,0,-,0,0
2016,마르테,KT,91,0,0,0,-,2,0
2016,박기혁,KT,117,2,0,2,0.0,3,0
2016,박세진,KT,1,0,0,0,-,0,0
2016,박용근,KT,31,1,0,1,0.0,0,0
2016,배우열,KT,1,0,0,0,-,0,0
2016,신현철,KT,35,0,0,0,-,0,0
2016,심재민,KT,3,0,0,0,-,0,0
2016,엄상백,KT,2,0,0,0,-,0,0
2016,정성곤,KT,1,0,0,0,-,0,0
2016,정주후,KT,12,0,0,0,-,0,0
2016,홍성무,KT,1,0,0,0,-,0,0
2016,홍성용,KT,1,0,0,0,-,0,0
2017,박해민,삼성,144,52,40,12,76.9,3,2
2017,버나디나,KIA,139,39,32,7,82.1,8,1
2017,손아섭,롯데,144,33,25,8,75.8,4,0
2017,이대형,KT,100,27,23,4,85.2,0,2
2017,박건우,두산,131,23,20,3,87.0,3,1
2017,나경민,롯데,97,23,20,3,87.0,9,1
2017,심우준,KT,103,23,18,5,78.3,2,2
2017,나성범,NC,125,24,17,7,70.8,3,2
2017,고종욱,넥센,123,20,16,4,80.0,4,0
2017,김하성,넥센,141,24,16,8,66.7,6,0
2017,노수광,SK,131,25,16,9,64.0,2,1
2017,서건창,넥센,139,21,15,6,71.4,4,0
2017,오태곤,KT,135,24,15,9,62.5,5,1
2017,이상호,NC,95,14,12,2,85.7,4,1
2017,이정후,넥센,144,16,12,4,75.0,6,0
2017,강한울,삼성,135,19,12,7,63.2,4,0
2017,박민우,NC,106,12,11,1,91.7,4,0
2017,이형종,LG,128,17,11,6,64.7,2,0
2017,조용호,SK,69,13,11,2,84.6,3,1
2017,김헌곤,삼성,123,13,11,2,84.6,3,2
2017,김성욱,NC,124,14,10,4,71.4,2,0
2017,오지환,LG,107,15,10,5,66.7,4,1
2017,김강민,SK,88,14,10,4,71.4,0,1
2017,로사리오,한화,119,15,10,5,66.7,6,1
2017,이용규,한화,57,13,10,3,76.9,1,2
2017,번즈,롯데,116,17,10,7,58.8,12,2
2017,구자욱,삼성,144,14,10,4,71.4,3,0
2017,모창민,NC,136,15,9,6,60.0,6,1
2017,이재율,NC,52,10,9,1,90.0,2,1
2017,이종욱,NC,107,11,9,2,81.8,4,0
2017,김용의,LG,60,13,9,4,69.2,2,0
2017,김주찬,KIA,122,11,9,2,81.8,5,0
2017,김문호,롯데,131,13,9,4,69.2,5,0
2017,하준호,KT,101,14,9,5,64.3,3,1
2017,허경민,두산,130,12,8,4,66.7,3,0
2017,이천웅,LG,75,11,8,3,72.7,2,0
2017,이명기,KIA,115,15,8,7,53.3,2,0
2017,장민석,한화,88,12,8,4,66.7,3,1
2017,김재호,두산,91,8,7,1,87.5,4,2
2017,류지혁,두산,125,12,7,5,58.3,2,0
2017,오재원,두산,127,14,7,7,50.0,4,1
2017,안치홍,KIA,132,7,7,0,100.0,2,0
2017,하주석,한화,111,13,7,6,53.8,7,0
2017,정근우,한화,105,12,6,6,50.0,3,2
2017,채은성,LG,114,11,5,6,45.5,4,1
2017,신본기,롯데,128,7,5,2,71.4,2,2
2017,로하스,KT,83,13,5,8,38.5,4,0
2017,김재환,두산,144,5,4,1,80.0,4,0
2017,스크럭스,NC,115,4,4,0,100.0,7,1
2017,박용택,LG,138,6,4,2,66.7,7,0
2017,손주인,LG,115,4,4,0,100.0,2,0
2017,정성훈,LG,115,7,4,3,57.1,3,0
2017,김선빈,KIA,137,8,4,4,50.0,4,0
2017,정진기,SK,90,4,4,0,100.0,0,0
2017,양성우,한화,118,8,4,4,50.0,8,1
2017,이동훈,한화,67,6,4,2,66.7,0,0
2017,김동한,롯데,81,7,4,3,57.1,0,0
2017,황진수,롯데,60,4,4,0,100.0,0,0
2017,김성훈,삼성,47,6,4,2,66.7,1,0
2017,이지영,삼성,105,7,4,3,57.1,1,0
2017,정현,KT,124,6,4,2,66.7,3,1
2017,민병헌,두산,123,7,3,4,42.9,2,0
2017,조수행,두산,80,5,3,2,60.0,2,0
2017,최주환,두산,129,5,3,2,60.0,2,1
2017,권희동,NC,141,6,3,3,50.0,4,0
2017,박정음,넥센,81,7,3,4,42.9,4,0
2017,안익훈,LG,108,5,3,2,60.0,4,1
2017,양석환,LG,132,10,3,7,30.0,5,1
2017,최재원,LG,69,6,3,3,50.0,3,0
2017,히메네스,LG,51,8,3,5,37.5,2,0
2017,김민식,KIA,137,6,3,3,50.0,4,0
2017,김호령,KIA,98,5,3,2,60.0,0,0
2017,유재신,KIA,25,4,3,1,75.0,0,0
2017,최원준,KIA,72,5,3,2,60.0,4,1
2017,이대수,SK,58,3,3,0,100.0,2,0
2017,오선진,한화,65,8,3,5,37.5,0,0
2017,이성열,한화,81,3,3,0,100.0,4,1
2017,정훈,롯데,68,4,3,1,75.0,0,0
2017,김정혁,삼성,31,4,3,1,75.0,0,0
2017,조동찬,삼성,122,3,3,0,100.0,4,1
2017,박세혁,두산,97,3,2,1,66.7,2,0
2017,에반스,두산,138,2,2,0,100.0,1,0
2017,김준완,NC,104,4,2,2,50.0,2,0
2017,윤병호,NC,49,2,2,0,100.0,0,0
2017,박동원,넥센,103,3,2,1,66.7,7,0
2017,임병욱,넥센,21,2,2,0,100.0,1,0
2017,강승호,LG,85,4,2,2,50.0,1,2
2017,유강남,LG,118,2,2,0,100.0,1,0
2017,황목치승,LG,45,2,2,0,100.0,1,0
2017,신종길,KIA,64,3,2,1,66.7,0,1
2017,김동엽,SK,125,6,2,4,33.3,2,2
2017,김성현,SK,130,3,2,1,66.7,2,0
2017,한동민,SK,103,4,2,2,50.0,1,0
2017,송광민,한화,117,5,2,3,40.0,1,0
2017,정경운,한화,46,2,2,0,100.0,2,0
2017,문규현,롯데,110,3,2,1,66.7,1,1
2017,이우민,롯데,104,6,2,4,33.3,1,2
2017,전준우,롯데,110,6,2,4,33.3,2,1
2017,러프,삼성,134,4,2,2,50.0,12,0
2017,이원석,삼성,121,2,2,0,100.0,4,0
2017,김사연,KT,35,2,2,0,100.0,0,0
2017,모넬,KT,28,3,2,1,66.7,3,0
2017,박기혁,KT,97,3,2,1,66.7,4,0
2017,전민수,KT,55,3,2,1,66.7,1,0
2017,신성현,두산,34,1,1,0,100.0,0,0
2017,양의지,두산,111,2,1,1,50.0,3,0
2017,오재일,두산,128,2,1,1,50.0,1,1
2017,정진호,두산,97,2,1,1,50.0,2,2
2017,김종호,NC,3,1,1,0,100.0,0,0
2017,박석민,NC,101,3,1,2,33.3,4,0
2017,손시헌,NC,124,1,1,0,100.0,2,0
2017,이호준,NC,77,1,1,0,100.0,1,0
2017,지석훈,NC,121,1,1,0,100.0,4,0
2017,채상현,넥센,5,1,1,0,100.0,0,0
2017,허정협,넥센,83,3,1,2,33.3,0,0
2017,백창수,LG,52,1,1,0,100.0,1,2
2017,서상우,LG,10,1,1,0,100.0,0,0
2017,임훈,LG,42,3,1,2,33.3,0,1
2017,정주현,LG,15,1,1,0,100.0,1,0
2017,김지성,KIA,37,1,1,0,100.0,1,0
2017,나지완,KIA,137,2,1,1,50.0,4,2
2017,서동욱,KIA,125,2,1,1,50.0,3,0
2017,김재현,SK,14,3,1,2,33.3,0,0
2017,로맥,SK,102,2,1,1,50.0,3,1
2017,박정권,SK,118,2,1,1,50.0,2,0
2017,최정,SK,130,6,1,5,16.7,0,0
2017,강경학,한화,59,2,1,1,50.0,0,1
2017,김경언,한화,38,1,1,0,100,1,0
2017,임익준,한화,30,1,1,0,100,1,0
2017,차일목,한화,52,2,1,1,50.0,0,0
2017,김사훈,롯데,57,1,1,0,100,0,0
2017,이대호,롯데,142,2,1,1,50.0,4,0
2017,김상수,삼성,42,2,1,1,50.0,3,0
2017,배영섭,삼성,92,1,1,0,100,2,0
2017,안주형,삼성,10,2,1,1,50.0,2,0
2017,이승엽,삼성,135,2,1,1,50.0,9,1
2017,이현동,삼성,16,1,1,0,100,0,0
2017,정병곤,삼성,74,1,1,0,100,0,0
2017,최영진,삼성,14,1,1,0,100,0,0
2017,김동욱,KT,83,1,1,0,100,3,0
2017,김진곤,KT,28,1,1,0,100,1,0
2017,박경수,KT,131,3,1,2,33.3,7,0
2017,안치영,KT,21,3,1,2,33.3,1,0
2017,유민상,KT,15,1,1,0,100,0,0
2017,이해창,KT,114,5,1,4,20.0,4,1
2017,정주후,KT,7,1,1,0,100,0,0
2017,홍현빈,KT,8,1,1,0,100,0,0
2017,국해성,두산,57,0,0,0,-,0,0
2017,김강률,두산,3,0,0,0,-,0,0
2017,김명신,두산,1,0,0,0,-,0,0
2017,김민혁,두산,18,0,0,0,-,0,0
2017,김인태,두산,31,0,0,0,-,1,0
2017,박유연,두산,3,0,0,0,-,0,0
2017,서예일,두산,22,0,0,0,-,0,0
2017,이성곤,두산,4,0,0,0,-,0,0
2017,이용찬,두산,4,0,0,0,-,0,0
2017,이우성,두산,2,0,0,0,-,0,0
2017,황경태,두산,2,0,0,0,-,0,0
2017,강구성,NC,1,0,0,0,-,0,0
2017,강윤구,NC,2,0,0,0,-,0,0
2017,강진성,NC,28,0,0,0,-,1,0
2017,김종민,NC,22,0,0,0,-,0,0
2017,김진성,NC,1,0,0,0,-,0,0
2017,김찬형,NC,2,0,0,0,-,0,0
2017,김태군,NC,132,1,0,1,0.0,4,0
2017,김태우,NC,3,0,0,0,-,0,0
2017,노진혁,NC,4,0,0,0,-,0,0
2017,도태훈,NC,32,0,0,0,-,1,0
2017,박광열,NC,60,0,0,0,-,1,0
2017,신진호,NC,9,0,0,0,-,0,0
2017,원종현,NC,1,0,0,0,-,0,0
2017,유영준,NC,2,0,0,0,-,0,0
2017,윤수호,NC,8,0,0,0,-,0,0
2017,이민호,NC,4,0,0,0,-,0,0
2017,이원재,NC,2,0,0,0,-,0,0
2017,이재학,NC,1,0,0,0,-,0,0
2017,이형범,NC,2,0,0,0,-,0,0
2017,임정호,NC,2,0,0,0,-,0,0
2017,임창민,NC,3,0,0,0,-,0,0
2017,장현식,NC,1,0,0,0,-,0,0
2017,정수민,NC,1,0,0,0,-,0,0
2017,조영훈,NC,16,0,0,0,-,0,0
2017,조평호,NC,29,1,0,1,0.0,0,0
2017,최금강,NC,1,0,0,0,-,0,0
2017,최성영,NC,2,0,0,0,-,0,0
2017,황윤호,NC,36,0,0,0,-,3,1
2017,강지광,넥센,1,0,0,0,-,0,0
2017,김규민,넥센,14,0,0,0,-,0,0
2017,김민성,넥센,133,1,0,1,0.0,2,0
2017,김민준,넥센,12,0,0,0,-,0,0
2017,김상수,넥센,1,0,0,0,-,0,0
2017,김웅빈,넥센,67,0,0,0,-,1,0
2017,김재현,넥센,70,0,0,0,-,1,0
2017,김지수,넥센,64,1,0,1,0.0,2,0
2017,김태완,넥센,46,0,0,0,-,0,1
2017,김혜성,넥센,16,0,0,0,-,0,0
2017,대니돈,넥센,20,0,0,0,-,1,0
2017,박윤,넥센,9,0,0,0,-,0,0
2017,송성문,넥센,38,1,0,1,0.0,1,0
2017,이택근,넥센,100,0,0,0,-,1,0
2017,장영석,넥센,60,0,0,0,-,2,0
2017,주효상,넥센,64,0,0,0,-,5,0
2017,채태인,넥센,109,1,0,1,0.0,3,1
2017,초이스,넥센,46,0,0,0,-,2,0
2017,하영민,넥센,1,0,0,0,-,0,0
2017,한현희,넥센,1,0,0,0,-,0,0
2017,홍성갑,넥센,7,0,0,0,-,0,0
2017,고우석,LG,1,0,0,0,-,0,0
2017,김대현,LG,1,0,0,0,-,0,0
2017,김재율,LG,75,1,0,1,0.0,1,0
2017,김주성,LG,2,0,0,0,-,0,0
2017,김지용,LG,1,0,0,0,-,0,0
2017,로니,LG,23,0,0,0,-,1,0
2017,문선재,LG,35,3,0,3,0.0,1,0
2017,백승현,LG,9,1,0,1,0.0,0,0
2017,신정락,LG,2,0,0,0,-,0,0
2017,유재유,LG,1,0,0,0,-,0,0
2017,윤지웅,LG,1,0,0,0,-,0,0
2017,윤진호,LG,14,0,0,0,-,0,0
2017,이동현,LG,1,0,0,0,-,0,0
2017,이병규,LG,19,0,0,0,-,0,0
2017,장준원,LG,8,0,0,0,-,0,0
2017,정상호,LG,79,0,0,0,-,1,0
2017,정찬헌,LG,1,0,0,0,-,0,0
2017,조윤준,LG,25,0,0,0,-,1,0
2017,진해수,LG,1,0,0,0,-,0,0
2017,차우찬,LG,1,0,0,0,-,0,0
2017,최동환,LG,4,0,0,0,-,0,0
2017,최민창,LG,13,1,0,1,0.0,0,0
2017,고장혁,KIA,67,1,0,1,0.0,2,0
2017,고효준,KIA,1,0,0,0,-,0,0
2017,김광수,KIA,4,0,0,0,-,0,0
2017,김세현,KIA,1,0,0,0,-,0,0
2017,김윤동,KIA,2,0,0,0,-,0,0
2017,김주형,KIA,57,0,0,0,-,0,0
2017,김진우,KIA,1,0,0,0,-,0,0
2017,노관현,KIA,9,0,0,0,-,0,0
2017,박지훈,KIA,1,0,0,0,-,0,0
2017,박진태,KIA,7,0,0,0,-,0,0
2017,백용환,KIA,15,0,0,0,-,1,0
2017,손영민,KIA,2,0,0,0,-,0,0
2017,심동섭,KIA,5,0,0,0,-,0,0
2017,오준혁,KIA,14,0,0,0,-,0,0
2017,이범호,KIA,115,0,0,0,-,2,1
2017,이인행,KIA,3,0,0,0,-,0,0
2017,이정훈,KIA,4,0,0,0,-,0,0
2017,이진영,KIA,18,1,0,1,0.0,0,1
2017,이호신,KIA,12,1,0,1,0.0,0,0
2017,임기영,KIA,1,0,0,0,-,0,0
2017,임기준,KIA,1,0,0,0,-,0,0
2017,임창용,KIA,4,0,0,0,-,0,0
2017,최병연,KIA,3,0,0,0,-,0,0
2017,최영필,KIA,1,0,0,0,-,0,0
2017,최정민,KIA,8,0,0,0,-,0,0
2017,최형우,KIA,142,1,0,1,0.0,3,0
2017,한승택,KIA,96,0,0,0,-,1,0
2017,한승혁,KIA,6,0,0,0,-,0,0
2017,홍건희,KIA,2,0,0,0,-,0,0
2017,홍재호,KIA,2,0,0,0,-,0,0
2017,김주한,SK,2,0,0,0,-,0,0
2017,나주환,SK,122,3,0,3,0.0,2,0
2017,박성한,SK,2,0,0,0,-,0,0
2017,박승욱,SK,73,4,0,4,0.0,1,0
2017,서진용,SK,1,0,0,0,-,0,0
2017,워스,SK,3,0,0,0,-,0,0
2017,이성우,SK,64,0,0,0,-,0,0
2017,이재원,SK,114,1,0,1,0.0,3,0
2017,이홍구,SK,53,0,0,0,-,0,0
2017,전유수,SK,1,0,0,0,-,0,0
2017,정의윤,SK,112,1,0,1,0.0,5,1
2017,최승준,SK,31,0,0,0,-,2,0
2017,최정용,SK,5,1,0,1,0.0,1,0
2017,최항,SK,37,1,0,1,0.0,2,1
2017,허건엽,SK,1,0,0,0,-,0,0
2017,강상원,한화,33,0,0,0,-,0,0
2017,강승현,한화,1,0,0,0,-,0,0
2017,김원석,한화,78,0,0,0,-,6,1
2017,김주현,한화,24,0,0,0,-,2,1
2017,김태균,한화,94,0,0,0,-,3,1
2017,김태연,한화,12,0,0,0,-,0,0
2017,김회성,한화,54,0,0,0,-,0,0
2017,박상언,한화,4,0,0,0,-,0,0
2017,박상원,한화,1,0,0,0,-,0,0
2017,박준혁,한화,8,0,0,0,-,2,0
2017,송신영,한화,1,0,0,0,-,0,0
2017,심수창,한화,2,0,0,0,-,0,0
2017,안영명,한화,1,0,0,0,-,0,0
2017,이동걸,한화,1,0,0,0,-,0,0
2017,이양기,한화,17,0,0,0,-,0,0
2017,이종환,한화,1,0,0,0,-,0,0
2017,이창열,한화,3,0,0,0,-,0,0
2017,정범모,한화,22,0,0,0,-,0,0
2017,정우람,한화,1,0,0,0,-,0,0
2017,정현석,한화,9,0,0,0,-,0,0
2017,조인성,한화,16,0,0,0,-,0,0
2017,최윤석,한화,21,0,0,0,-,0,0
2017,최재훈,한화,104,2,0,2,0.0,4,0
2017,최진행,한화,89,2,0,2,0.0,3,0
2017,허도환,한화,30,0,0,0,-,1,0
2017,강동관,롯데,1,0,0,0,-,0,0
2017,강민호,롯데,130,2,0,2,0.0,3,0
2017,김대륙,롯데,50,0,0,0,-,1,0
2017,김대우,롯데,12,0,0,0,-,1,1
2017,김민수,롯데,10,0,0,0,-,0,0
2017,김상호,롯데,80,3,0,3,0.0,1,0
2017,김재유,롯데,1,0,0,0,-,0,0
2017,김주현,롯데,2,0,0,0,-,0,0
2017,나종덕,롯데,5,0,0,0,-,1,0
2017,노경은,롯데,2,0,0,0,-,0,0
2017,박시영,롯데,1,0,0,0,-,0,0
2017,박헌도,롯데,56,0,0,0,-,0,0
2017,손승락,롯데,4,0,0,0,-,0,0
2017,윤길현,롯데,1,0,0,0,-,0,0
2017,이명우,롯데,1,0,0,0,-,0,0
2017,장시환,롯데,2,0,0,0,-,0,0
2017,최준석,롯데,125,0,0,0,-,4,0
2017,권정웅,삼성,61,0,0,0,-,0,0
2017,김동호,삼성,1,0,0,0,-,0,0
2017,김민수,삼성,13,0,0,0,-,0,0
2017,김성윤,삼성,22,0,0,0,-,0,0
2017,김승현,삼성,1,0,0,0,-,0,0
2017,나성용,삼성,6,1,0,1,0.0,0,0
2017,나원탁,삼성,12,0,0,0,-,0,0
2017,문선엽,삼성,4,0,0,0,-,0,0
2017,박근홍,삼성,1,0,0,0,-,0,0
2017,박한이,삼성,68,0,0,0,-,1,0
2017,백상원,삼성,28,0,0,0,-,0,0
2017,성의준,삼성,11,0,0,0,-,0,0
2017,심창민,삼성,1,0,0,0,-,0,0
2017,우동균,삼성,8,0,0,0,-,0,0
2017,이성규,삼성,15,0,0,0,-,0,0
2017,이영욱,삼성,6,0,0,0,-,0,0
2017,장필준,삼성,3,0,0,0,-,0,0
2017,최경철,삼성,25,0,0,0,-,1,0
2017,최원제,삼성,11,0,0,0,-,0,0
2017,최충연,삼성,1,0,0,0,-,0,0
2017,강장산,KT,1,0,0,0,-,0,0
2017,김만수,KT,10,0,0,0,-,1,0
2017,김사율,KT,1,0,0,0,-,0,0
2017,김연훈,KT,19,0,0,0,-,0,0
2017,김재윤,KT,5,0,0,0,-,0,0
2017,남태혁,KT,31,0,0,0,-,0,0
2017,류희운,KT,1,0,0,0,-,0,0
2017,배우열,KT,1,0,0,0,-,0,0
2017,배제성,KT,1,0,0,0,-,0,0
2017,심재민,KT,1,0,0,0,-,0,0
2017,엄상백,KT,3,0,0,0,-,0,0
2017,오정복,KT,81,1,0,1,0.0,2,0
2017,유한준,KT,133,2,0,2,0.0,2,0
2017,윤근영,KT,1,0,0,0,-,0,0
2017,윤석민,KT,142,1,0,1,0.0,7,0
2017,윤요섭,KT,22,0,0,0,-,0,0
2017,이상화,KT,4,0,0,0,-,0,0
2017,이재근,KT,6,0,0,0,-,0,0
2017,이진영,KT,103,0,0,0,-,2,0
2017,장성우,KT,118,4,0,4,0.0,2,0
2017,조무근,KT,1,0,0,0,-,0,0
2017,주권,KT,2,0,0,0,-,0,0
2017,홍성무,KT,1,0,0,0,-,0,0
2017,홍성용,KT,2,0,0,0,-,0,0
2018,박해민,삼성,144,46,36,10,78.3,7,1
2018,버나디나,KIA,131,45,32,13,71.1,6,3
2018,김혜성,넥센,136,37,31,6,83.8,6,3
2018,이용규,한화,134,41,30,11,73.2,8,0
2018,노수광,SK,135,29,25,4,86.2,6,1
2018,호잉,한화,142,32,23,9,71.9,4,2
2018,김헌곤,삼성,141,31,22,9,71.0,8,1
2018,허경민,두산,133,24,20,4,83.3,6,0
2018,손아섭,롯데,141,23,20,3,87.0,5,1
2018,정주현,LG,115,21,18,3,85.7,3,0
2018,로하스,KT,144,31,18,13,58.1,5,2
2018,박민우,NC,115,22,17,5,77.3,4,1
2018,고종욱,넥센,102,21,17,4,81.0,6,0
2018,임병욱,넥센,134,19,16,3,84.2,3,0
2018,오재원,두산,132,21,15,6,71.4,5,2
2018,나성범,NC,144,17,15,2,88.2,3,2
2018,하주석,한화,141,26,14,12,53.8,3,2
2018,황재균,KT,142,21,14,7,66.7,8,0
2018,이상호,NC,114,18,13,5,72.2,3,1
2018,오태곤,KT,128,21,13,8,61.9,4,0
2018,이명기,KIA,120,17,12,5,70.6,5,0
2018,나경민,롯데,87,16,12,4,75.0,2,2
2018,김상수,삼성,122,21,12,9,57.1,2,0
2018,김성훈,삼성,110,18,12,6,66.7,3,0
2018,김성욱,NC,111,13,11,2,84.6,4,0
2018,김동엽,SK,124,13,11,2,84.6,5,2
2018,정진기,SK,96,14,11,3,78.6,1,0
2018,이정후,넥센,109,15,11,4,73.3,5,3
2018,심우준,KT,135,22,11,11,50.0,2,0
2018,최원준,KIA,101,14,10,4,71.4,3,0
2018,김강민,SK,80,16,10,6,62.5,4,1
2018,로맥,SK,141,15,10,5,66.7,7,1
2018,김용의,LG,114,11,10,1,90.9,0,1
2018,오지환,LG,144,15,10,5,66.7,2,3
2018,이천웅,LG,112,20,10,10,50.0,2,0
2018,구자욱,삼성,116,10,10,0,100.0,4,0
2018,조수행,두산,119,9,9,0,100.0,1,1
2018,최정,SK,115,11,9,2,81.8,2,0
2018,이성열,한화,131,16,9,7,56.3,2,0
2018,김주찬,KIA,121,9,8,1,88.9,2,0
2018,정진호,두산,111,9,8,1,88.9,1,0
2018,민병헌,롯데,118,11,8,3,72.7,3,1
2018,김규민,넥센,104,12,8,4,66.7,2,0
2018,김하성,넥센,129,10,8,2,80.0,8,0
2018,최재훈,한화,128,8,8,0,100.0,6,0
2018,류지혁,두산,128,9,7,2,77.8,2,1
2018,박건우,두산,125,10,7,3,70.0,8,1
2018,전준우,롯데,144,14,7,7,50.0,4,3
2018,김재현,SK,53,8,7,1,87.5,2,0
2018,김재호,두산,131,8,6,2,75.0,5,1
2018,양의지,두산,133,6,6,0,100.0,6,0
2018,김성현,SK,135,8,6,2,75.0,4,0
2018,이형종,LG,118,10,6,4,60.0,5,2
2018,강경학,한화,77,9,6,3,66.7,1,2
2018,정근우,한화,102,11,6,5,54.5,8,0
2018,김민식,KIA,125,7,5,2,71.4,5,0
2018,안치홍,KIA,130,6,5,1,83.3,3,0
2018,박세혁,두산,89,5,5,0,100.0,0,0
2018,정수빈,두산,26,7,5,2,71.4,1,0
2018,번즈,롯데,133,7,5,2,71.4,3,1
2018,나주환,SK,119,11,5,6,45.5,4,0
2018,가르시아,LG,50,5,5,0,100.0,3,0
2018,김민하,한화,59,10,5,5,50.0,1,0
2018,정은원,한화,98,6,5,1,83.3,1,2
2018,러프,삼성,137,8,5,3,62.5,3,1
2018,박한이,삼성,114,8,5,3,62.5,2,0
2018,김선빈,KIA,127,5,4,1,80.0,6,1
2018,유재신,KIA,46,4,4,0,100.0,4,0
2018,정훈,롯데,91,6,4,2,66.7,2,0
2018,김찬형,NC,63,5,4,1,80.0,0,1
2018,노진혁,NC,125,7,4,3,57.1,6,0
2018,박승욱,SK,51,5,4,1,80.0,1,2
2018,한동민,SK,136,6,4,2,66.7,4,1
2018,송광민,한화,113,8,4,4,50.0,5,0
2018,박경수,KT,135,5,4,1,80.0,6,0
2018,윤석민,KT,132,5,4,1,80.0,3,0
2018,최형우,KIA,143,3,3,0,100.0,5,0
2018,김동한,롯데,55,4,3,1,75.0,3,0
2018,문규현,롯데,122,4,3,1,75.0,1,0
2018,전병우,롯데,27,3,3,0,100.0,0,1
2018,스크럭스,NC,142,5,3,2,60.0,7,1
2018,이재율,NC,33,4,3,1,75.0,0,1
2018,박용택,LG,134,6,3,3,50.0,7,0
2018,채은성,LG,139,4,3,1,75.0,1,1
2018,오선진,한화,56,3,3,0,100.0,0,0
2018,강한울,삼성,83,7,3,4,42.9,2,0
2018,박찬도,삼성,54,6,3,3,50.0,0,0
2018,손주인,삼성,98,3,3,0,100.0,1,0
2018,강백호,KT,138,8,3,5,37.5,9,2
2018,정현,KT,65,3,3,0,100.0,3,1
2018,황윤호,KIA,82,4,2,2,50.0,2,0
2018,김재환,두산,139,2,2,0,100.0,3,0
2018,모창민,NC,81,5,2,3,40.0,3,0
2018,손시헌,NC,67,2,2,0,100.0,0,0
2018,윤정우,SK,22,3,2,1,66.7,0,0
2018,최항,SK,98,4,2,2,50.0,3,0
2018,박지규,LG,26,2,2,0,100.0,1,0
2018,양석환,LG,140,4,2,2,50.0,5,0
2018,서건창,넥센,37,2,2,0,100.0,0,0
2018,송성문,넥센,78,6,2,4,33.3,2,0
2018,초이스,넥센,96,3,2,1,66.7,0,0
2018,이원석,삼성,128,3,2,1,66.7,5,0
2018,최영진,삼성,61,6,2,4,33.3,2,1
2018,송민섭,KT,47,3,2,1,66.7,0,0
2018,이진영,KT,110,3,2,1,66.7,6,0
2018,이범호,KIA,101,1,1,0,100.0,3,0
2018,이영욱,KIA,14,1,1,0,100.0,2,0
2018,최정민,KIA,57,4,1,3,25.0,1,1
2018,국해성,두산,14,1,1,0,100.0,1,0
2018,오재일,두산,123,2,1,1,50.0,4,0
2018,이병휘,두산,28,2,1,1,50.0,1,0
2018,최주환,두산,138,1,1,0,100.0,5,0
2018,파레디스,두산,21,1,1,0,100.0,0,0
2018,김문호,롯데,46,1,1,0,100.0,2,1
2018,신본기,롯데,139,6,1,5,16.7,5,0
2018,황진수,롯데,18,1,1,0,100.0,0,0
2018,권희동,NC,104,4,1,3,25.0,4,0
2018,김태진,NC,20,3,1,2,33.3,1,0
2018,박석민,NC,103,1,1,0,100.0,3,0
2018,박헌욱,NC,10,1,1,0,100.0,0,0
2018,윤병호,NC,14,1,1,0,100,0,0
2018,이우성,NC,71,3,1,2,33.3,2,0
2018,이종욱,NC,43,2,1,1,50.0,1,0
2018,정범모,NC,103,1,1,0,100,2,0
2018,지석훈,NC,67,1,1,0,100,1,0
2018,강승호,SK,69,2,1,1,50.0,5,0
2018,이성우,SK,88,1,1,0,100,1,0
2018,정의윤,SK,73,2,1,1,50.0,1,0
2018,김현수,LG,117,4,1,3,25.0,5,0
2018,김민성,넥센,128,1,1,0,100,1,0
2018,이택근,넥센,104,1,1,0,100,2,0
2018,장영석,넥센,93,1,1,0,100,0,0
2018,주효상,넥센,80,3,1,2,33.3,2,0
2018,강상원,한화,6,1,1,0,100,0,0
2018,김회성,한화,58,1,1,0,100,1,0
2018,양성우,한화,73,2,1,1,50.0,1,1
2018,장진혁,한화,50,3,1,2,33.3,2,0
2018,지성준,한화,99,1,1,0,100,2,0
2018,배영섭,삼성,69,1,1,0,100,0,0
2018,김지열,KT,38,2,1,1,50.0,0,0
2018,박기혁,KT,98,1,1,0,100,2,0
2018,오준혁,KT,30,2,1,1,50.0,0,0
2018,유한준,KT,121,2,1,1,50.0,1,2
2018,장성우,KT,127,2,1,1,50.0,9,0
2018,홍현빈,KT,14,1,1,0,100,0,0
2018,김석환,KIA,1,0,0,0,-,0,0
2018,김세현,KIA,5,0,0,0,-,0,0
2018,김유신,KIA,2,0,0,0,-,0,0
2018,김윤동,KIA,2,0,0,0,-,0,0
2018,김주형,KIA,6,0,0,0,-,0,0
2018,김지성,KIA,1,0,0,0,-,0,0
2018,나지완,KIA,114,0,0,0,-,1,1
2018,류승현,KIA,35,0,0,0,-,1,0
2018,문경찬,KIA,7,0,0,0,-,0,0
2018,박준태,KIA,85,2,0,2,0.0,0,0
2018,백용환,KIA,34,1,0,1,0.0,1,0
2018,서동욱,KIA,32,0,0,0,-,0,0
2018,신범수,KIA,19,0,0,0,-,0,0
2018,심동섭,KIA,1,0,0,0,-,0,0
2018,유민상,KIA,31,0,0,0,-,1,0
2018,유승철,KIA,5,0,0,0,-,0,0
2018,윤석민,KIA,1,0,0,0,-,0,0
2018,이민우,KIA,1,0,0,0,-,0,0
2018,이인행,KIA,4,0,0,0,-,0,0
2018,이창진,KIA,20,1,0,1,0.0,0,0
